00007/02446_00001.ppm;120;127;10;11;109;115;7;;;00007/02446_00001.ppm;7;;
00007/02446_00002.ppm;91;100;8;8;82;91;7;;;00007/02446_00002.ppm;7;;
00008/00420_00000.ppm;68;71;6;6;62;64;8;;;00008/00420_00000.ppm;8;;
00008/00420_00001.ppm;72;80;6;7;66;73;8;;;00008/00420_00001.ppm;7;;
00008/00420_00002.ppm;86;93;7;8;78;85;8;;;00008/00420_00002.ppm;8;;
00008/00587_00000.ppm;288;295;24;25;263;269;8;;;00008/00587_00000.ppm;17;;
00008/00587_00001.ppm;313;261;26;22;286;238;8;;;00008/00587_00001.ppm;13;;
00008/00587_00002.ppm;331;224;28;19;303;205;8;;;00008/00587_00002.ppm;13;;
00008/00605_00000.ppm;58;61;5;5;53;55;8;;;00008/00605_00000.ppm;8;;
00008/00605_00001.ppm;76;80;6;7;69;73;8;;;00008/00605_00001.ppm;8;;
00008/00605_00002.ppm;63;71;5;6;57;64;8;;;00008/00605_00002.ppm;8;;
00008/02407_00000.ppm;199;226;17;19;181;207;8;;;00008/02407_00000.ppm;8;;
00008/02407_00001.ppm;194;215;16;18;178;197;8;;;00008/02407_00001.ppm;8;;
00008/02407_00002.ppm;192;215;16;18;175;197;8;;;00008/02407_00002.ppm;8;;
00010/00580_00000.ppm;279;136;23;11;255;124;10;;;00010/00580_00000.ppm;17;;
00010/02056_00000.ppm;220;256;18;21;201;235;10;;;00010/02056_00000.ppm;10;;
00010/02056_00001.ppm;103;111;9;9;94;102;10;;;00010/02056_00001.ppm;10;;
00010/02056_00002.ppm;68;74;6;6;62;68;10;;;00010/02056_00002.ppm;10;;
00010/02078_00000.ppm;82;85;7;7;75;78;10;;;00010/02078_00000.ppm;10;;
00010/02078_00001.ppm;155;163;13;14;142;149;10;;;00010/02078_00001.ppm;10;;
00010/02078_00002.ppm;53;57;5;5;48;52;10;;;00010/02078_00002.ppm;10;;
00010/02079_00000.ppm;81;81;7;7;73;74;10;;;00010/02079_00000.ppm;10;;
00010/02079_00001.ppm;147;146;12;12;134;133;10;;;00010/02079_00001.ppm;10;;
00010/02079_00002.ppm;54;57;5;5;48;51;10;;;00010/02079_00002.ppm;10;;
00010/02105_00000.ppm;49;53;5;5;44;47;10;;;00010/02105_00000.ppm;10;;
00010/02105_00001.ppm;91;95;8;8;83;87;10;;;00010/02105_00001.ppm;10;;
00010/02105_00002.ppm;61;64;5;5;55;58;10;;;00010/02105_00002.ppm;10;;
00010/02116_00000.ppm;70;76;6;6;64;70;10;;;00010/02116_00000.ppm;10;;
00010/02116_00001.ppm;51;56;5;5;46;51;10;;;00010/02116_00001.ppm;17;;
00010/02116_00002.ppm;104;111;9;9;94;102;10;;;00010/02116_00002.ppm;10;;
00010/02186_00000.ppm;50;51;5;5;45;46;10;;;00010/02186_00000.ppm;10;;
00010/02186_00001.ppm;79;83;7;7;72;76;10;;;00010/02186_00001.ppm;10;;
00010/02186_00002.ppm;141;140;12;12;128;128;10;;;00010/02186_00002.ppm;10;;
00010/02188_00000.ppm;56;63;5;5;51;57;10;;;00010/02188_00000.ppm;10;;
00010/02188_00001.ppm;71;81;6;7;64;74;10;;;00010/02188_00001.ppm;10;;
00010/02188_00002.ppm;175;212;15;18;160;194;10;;;00010/02188_00002.ppm;10;;
00010/02255_00000.ppm;127;93;11;8;115;85;10;;;00010/02255_00000.ppm;10;;
00010/02255_00001.ppm;103;85;9;7;93;77;10;;;00010/02255_00001.ppm;10;;
00010/02255_00002.ppm;134;105;11;9;123;95;10;;;00010/02255_00002.ppm;10;;
00010/02639_00000.ppm;103;120;9;10;94;109;10;;;00010/02639_00000.ppm;10;;
00010/02639_00001.ppm;180;207;15;17;164;189;10;;;00010/02639_00001.ppm;10;;
00010/02639_00002.ppm;60;71;5;6;54;64;10;;;00010/02639_00002.ppm;10;;
00012/00263_00000.ppm;116;121;10;10;106;110;12;;;00012/00263_00000.ppm;12;;
00012/00263_00001.ppm;112;112;9;9;103;102;12;;;00012/00263_00001.ppm;12;;
00012/00263_00002.ppm;112;103;9;9;102;94;12;;;00012/00263_00002.ppm;12;;
00013/00118_00000.ppm;83;92;7;8;76;83;13;;;00013/00118_00000.ppm;13;;
00013/00118_00001.ppm;61;67;5;6;55;60;13;;;00013/00118_00001.ppm;13;;
00013/00118_00002.ppm;69;75;6;6;62;69;13;;;00013/00118_00002.ppm;13;;
00013/02363_00000.ppm;164;151;14;13;150;137;13;;;00013/02363_00000.ppm;13;;
00013/02363_00001.ppm;124;122;10;10;113;112;13;;;00013/02363_00001.ppm;13;;
00013/02363_00002.ppm;104;103;9;9;94;94;13;;;00013/02363_00002.ppm;13;;
00013/02364_00000.ppm;74;82;6;7;68;75;13;;;00013/02364_00000.ppm;13;;
00013/02364_00001.ppm;92;103;8;9;83;94;13;;;00013/02364_00001.ppm;13;;
00013/02364_00002.ppm;129;152;11;13;118;138;13;;;00013/02364_00002.ppm;13;;
00013/02365_00000.ppm;127;124;11;10;116;113;13;;;00013/02365_00000.ppm;13;;
00013/02365_00001.ppm;67;70;6;6;60;63;13;;;00013/02365_00001.ppm;13;;
00013/02365_00002.ppm;86;88;7;7;79;80;13;;;00013/02365_00002.ppm;13;;
00013/02367_00000.ppm;172;172;14;14;157;158;13;;;00013/02367_00000.ppm;13;;
00013/02367_00001.ppm;92;97;8;8;84;89;13;;;00013/02367_00001.ppm;13;;
00013/02367_00002.ppm;121;128;10;11;110;117;13;;;00013/02367_00002.ppm;13;;
00013/02368_00000.ppm;134;134;11;11;122;122;13;;;00013/02368_00000.ppm;13;;
00013/02368_00001.ppm;80;86;7;7;73;78;13;;;00013/02368_00001.ppm;13;;
00013/02368_00002.ppm;97;100;8;8;88;92;13;;;00013/02368_00002.ppm;13;;
00013/02372_00000.ppm;94;104;8;9;86;94;13;;;00013/02372_00000.ppm;13;;
00013/02372_00001.ppm;119;129;10;11;109;117;13;;;00013/02372_00001.ppm;13;;
00013/02372_00002.ppm;159;170;13;14;145;156;13;;;00013/02372_00002.ppm;13;;
00013/02377_00000.ppm;121;116;10;10;111;105;13;;;00013/02377_00000.ppm;17;;
00013/02377_00001.ppm;92;91;8;8;83;82;13;;;00013/02377_00001.ppm;17;;
00013/02377_00002.ppm;74;69;6;6;68;63;13;;;00013/02377_00002.ppm;17;;
00013/02378_00000.ppm;71;71;6;6;65;65;13;;;00013/02378_00000.ppm;13;;
00013/02378_00001.ppm;131;120;11;10;119;109;13;;;00013/02378_00001.ppm;13;;
00013/02378_00002.ppm;92;87;8;7;83;79;13;;;00013/02378_00002.ppm;13;;
00013/02379_00000.ppm;117;83;10;7;107;76;13;;;00013/02379_00000.ppm;13;;
00013/02379_00001.ppm;72;60;6;5;66;54;13;;;00013/02379_00001.ppm;13;;
00013/02379_00002.ppm;53;49;5;5;48;44;13;;;00013/02379_00002.ppm;13;;
00013/02381_00000.ppm;73;75;6;6;67;69;13;;;00013/02381_00000.ppm;13;;
00013/02381_00001.ppm;129;132;11;11;117;121;13;;;00013/02381_00001.ppm;13;;
00013/02381_00002.ppm;93;94;8;8;84;85;13;;;00013/02381_00002.ppm;13;;
00013/02384_00000.ppm;63;71;5;6;57;64;13;;;00013/02384_00000.ppm;13;;
00013/02384_00001.ppm;88;98;7;8;80;89;13;;;00013/02384_00001.ppm;13;;
00013/02384_00002.ppm;144;160;12;13;131;146;13;;;00013/02384_00002.ppm;13;;
00013/02479_00000.ppm;81;93;7;8;74;84;13;;;00013/02479_00000.ppm;13;;
00013/02479_00001.ppm;57;61;5;5;51;55;13;;;00013/02479_00001.ppm;13;;
00013/02479_00002.ppm;67;73;6;6;61;67;13;;;00013/02479_00002.ppm;13;;
00014/00389_00000.ppm;230;250;19;21;211;229;14;;;00014/00389_00000.ppm;14;;
00014/00389_00001.ppm;156;169;13;14;142;155;14;;;00014/00389_00001.ppm;14;;
00014/00389_00002.ppm;117;128;10;11;106;117;14;;;00014/00389_00002.ppm;14;;
00014/00390_00000.ppm;99;106;8;9;91;96;14;;;00014/00390_00000.ppm;14;;
00014/00390_00001.ppm;130;132;11;11;119;121;14;;;00014/00390_00001.ppm;14;;
00014/00390_00002.ppm;180;181;15;15;164;165;14;;;00014/00390_00002.ppm;14;;
00014/00391_00000.ppm;94;99;8;8;85;90;14;;;00014/00391_00000.ppm;14;;
00014/00391_00001.ppm;132;134;11;11;120;123;14;;;00014/00391_00001.ppm;14;;
00014/00391_00002.ppm;225;207;19;17;205;190;14;;;00014/00391_00002.ppm;14;;
00014/00396_00000.ppm;119;127;10;11;108;115;14;;;00014/00396_00000.ppm;14;;
00014/00396_00001.ppm;216;215;18;18;197;196;14;;;00014/00396_00001.ppm;14;;
00014/00396_00002.ppm;155;160;13;13;141;146;14;;;00014/00396_00002.ppm;14;;
00014/02479_00000.ppm;64;74;5;6;59;68;14;;;00014/02479_00000.ppm;14;;
00014/02479_00001.ppm;81;93;7;8;74;84;14;;;00014/02479_00001.ppm;14;;
00014/02479_00002.ppm;58;61;5;5;53;55;14;;;00014/02479_00002.ppm;14;;
00016/00074_00000.ppm;54;60;5;5;49;55;16;;;00016/00074_00000.ppm;14;;
00016/00074_00001.ppm;56;64;5;5;51;58;16;;;00016/00074_00001.ppm;14;;
00016/00074_00002.ppm;53;59;5;5;47;53;16;;;00016/00074_00002.ppm;14;;
00016/02036_00000.ppm;147;156;12;13;135;142;16;;;00016/02036_00000.ppm;14;;
00016/02036_00001.ppm;75;84;6;7;69;76;16;;;00016/02036_00001.ppm;16;;
00016/02036_00002.ppm;52;57;5;5;46;52;16;;;00016/02036_00002.ppm;16;;
00016/02562_00000.ppm;68;72;6;6;62;66;16;;;00016/02562_00000.ppm;16;;
00016/02562_00001.ppm;167;179;14;15;153;164;16;;;00016/02562_00001.ppm;15;;
00016/02562_00002.ppm;86;93;7;8;78;85;16;;;00016/02562_00002.ppm;16;;
00016/02563_00000.ppm;83;92;7;8;76;84;16;;;00016/02563_00000.ppm;16;;
00016/02563_00001.ppm;145;156;12;13;133;142;16;;;00016/02563_00001.ppm;16;;
00016/02563_00002.ppm;99;107;8;9;91;98;16;;;00016/02563_00002.ppm;16;;
00017/00039_00000.ppm;154;79;13;7;141;71;17;;;00017/00039_00000.ppm;17;;
00017/00039_00001.ppm;151;98;13;8;138;90;17;;;00017/00039_00001.ppm;17;;
00017/00039_00002.ppm;152;85;13;7;139;78;17;;;00017/00039_00002.ppm;17;;
00017/00346_00000.ppm;72;74;6;6;65;68;17;;;00017/00346_00000.ppm;17;;
00017/00346_00001.ppm;62;64;5;5;56;58;17;;;00017/00346_00001.ppm;17;;
00017/00346_00002.ppm;130;60;11;5;118;54;17;;;00017/00346_00002.ppm;7;;
00017/00349_00000.ppm;134;143;11;12;123;130;17;;;00017/00349_00000.ppm;17;;
00017/00349_00001.ppm;85;91;7;8;78;83;17;;;00017/00349_00001.ppm;17;;
00017/00349_00002.ppm;105;110;9;9;95;100;17;;;00017/00349_00002.ppm;17;;
00017/00351_00000.ppm;61;64;5;5;56;58;17;;;00017/00351_00000.ppm;17;;
00017/00351_00001.ppm;70;75;6;6;63;69;17;;;00017/00351_00001.ppm;17;;
00017/00351_00002.ppm;154;69;13;6;140;62;17;;;00017/00351_00002.ppm;17;;
00017/00355_00000.ppm;280;320;23;27;256;293;17;;;00017/00355_00000.ppm;17;;
00017/00355_00001.ppm;165;180;14;15;151;164;17;;;00017/00355_00001.ppm;17;;
00017/00355_00002.ppm;108;119;9;10;99;108;17;;;00017/00355_00002.ppm;17;;
00017/00361_00000.ppm;56;60;5;5;51;54;17;;;00017/00361_00000.ppm;17;;
00017/00361_00001.ppm;61;71;5;6;56;64;17;;;00017/00361_00001.ppm;17;;
00017/00361_00002.ppm;93;87;8;7;84;79;17;;;00017/00361_00002.ppm;17;;
00017/00364_00000.ppm;188;194;16;16;172;178;17;;;00017/00364_00000.ppm;17;;
00017/00364_00001.ppm;142;151;12;13;129;137;17;;;00017/00364_00001.ppm;17;;
00017/00364_00002.ppm;111;120;9;10;101;109;17;;;00017/00364_00002.ppm;17;;
00017/00405_00000.ppm;107;64;9;5;98;59;17;;;00017/00405_00000.ppm;17;;
00017/00405_00001.ppm;122;73;10;6;112;66;17;;;00017/00405_00001.ppm;17;;
00017/00405_00002.ppm;145;79;12;7;133;72;17;;;00017/00405_00002.ppm;17;;
00017/01975_00000.ppm;59;67;5;6;54;61;17;;;00017/01975_00000.ppm;17;;
00017/01975_00001.ppm;80;93;7;8;72;85;17;;;00017/01975_00001.ppm;17;;
00017/01975_00002.ppm;133;152;11;13;121;138;17;;;00017/01975_00002.ppm;17;;
00017/01977_00000.ppm;167;183;14;15;152;168;17;;;00017/01977_00000.ppm;17;;
00017/01977_00001.ppm;82;92;7;8;74;83;17;;;00017/01977_00001.ppm;17;;
00017/01977_00002.ppm;55;61;5;5;49;55;17;;;00017/01977_00002.ppm;17;;
00017/01997_00000.ppm;177;189;15;16;162;172;17;;;00017/01997_00000.ppm;17;;
00017/01997_00001.ppm;88;87;7;7;80;80;17;;;00017/01997_00001.ppm;17;;
00017/01997_00002.ppm;55;56;5;5;49;51;17;;;00017/01997_00002.ppm;17;;
00017/02013_00000.ppm;63;44;5;5;58;38;17;;;00017/02013_00000.ppm;14;;
00017/02013_00001.ppm;64;50;5;5;58;44;17;;;00017/02013_00001.ppm;7;;
00017/02013_00002.ppm;64;46;5;5;59;41;17;;;00017/02013_00002.ppm;17;;
00017/02046_00000.ppm;64;72;5;6;58;66;17;;;00017/02046_00000.ppm;17;;
00017/02046_00001.ppm;68;75;6;6;61;69;17;;;00017/02046_00001.ppm;17;;
